beta,CL,CD,CL/CD,CS
0.0,0.6371131998275921,0.049104089337938264,12.974748303403574,-4.610776491210009e-14
1.0526315789473684,0.6365630985928719,0.04921533304954346,12.934243438971848,-0.018349270113724517
2.1052631578947367,0.635014944281634,0.0495469664086813,12.816424300204396,-0.03660194496952659
3.1578947368421053,0.6324714437797532,0.0500955056112079,12.625313110688515,-0.054743203393887364
4.2105263157894735,0.6290466377682148,0.05082295174468624,12.377215729780676,-0.0727236424772295
5.263157894736842,0.6247534055371817,0.05171294050323808,12.08118121803694,-0.09050441779484805
6.315789473684211,0.6196104716757559,0.05266448952696476,11.765242144016396,-0.10799783369184399
7.368421052631579,0.6138939740049079,0.053684480147001924,11.435222476289388,-0.12520539935767688
8.421052631578947,0.6066124025407116,0.05560369148730404,10.909570683435991,-0.13988281901057206
9.473684210526315,0.5961973233465584,0.05879303624636232,10.140611225593009,-0.15100743381663514
10.526315789473683,0.5894826661002774,0.05990478026505173,9.840327658194916,-0.1643765011859464
11.578947368421051,0.5713237863153197,0.06169937502286092,9.259798597694582,-0.16970945078171346
12.631578947368421,0.5634540113029501,0.06421558591994796,8.774412056371482,-0.17911178085517368
13.68421052631579,,,,
14.736842105263158,,,,
15.789473684210526,,,,
16.842105263157894,,,,
17.894736842105264,,,,
18.94736842105263,,,,
20.0,,,,
